Price,Close,High,Low,Open,Volume
Ticker,^NDX,^NDX,^NDX,^NDX,^NDX
Datetime,,,,,
2026-04-24 18:10:00+00:00,27278.056640625,27284.6953125,27277.984375,27281.09765625,1732205
2026-04-24 18:11:00+00:00,27273.75390625,27279.138671875,27273.75390625,27278.197265625,1630931
2026-04-24 18:12:00+00:00,27267.923828125,27276.173828125,27267.923828125,27273.419921875,1739000
2026-04-24 18:13:00+00:00,27267.76171875,27271.85546875,27266.712890625,27266.712890625,2836000
2026-04-24 18:14:00+00:00,27271.61328125,27271.61328125,27267.1796875,27267.1796875,748000
2026-04-24 18:15:00+00:00,27270.359375,27274.1796875,27270.314453125,27271.740234375,2168000
2026-04-24 18:16:00+00:00,27261.509765625,27271.31640625,27257.978515625,27271.31640625,1193000
2026-04-24 18:17:00+00:00,27255.861328125,27262.25390625,27255.861328125,27262.15234375,1519000
2026-04-24 18:18:00+00:00,27258.3515625,27258.3515625,27251.21484375,27254.716796875,2007000
2026-04-24 18:19:00+00:00,27257.31640625,27259.220703125,27254.43359375,27259.0078125,1734000
2026-04-24 18:20:00+00:00,27250.873046875,27257.8671875,27249.990234375,27257.8671875,2395000
2026-04-24 18:21:00+00:00,27252.9140625,27256.46484375,27251.169921875,27251.169921875,1068000
2026-04-24 18:22:00+00:00,27246.099609375,27254.904296875,27246.099609375,27253.458984375,2606000
2026-04-24 18:23:00+00:00,27248.72265625,27248.798828125,27245.267578125,27246.359375,788000
2026-04-24 18:24:00+00:00,27256.740234375,27256.740234375,27248.4453125,27249.267578125,1670000
2026-04-24 18:25:00+00:00,27262.1875,27262.1875,27254.0546875,27256.169921875,2320000
2026-04-24 18:26:00+00:00,27265.39453125,27266.560546875,27260.703125,27262.107421875,2010000
2026-04-24 18:27:00+00:00,27254.728515625,27265.2421875,27254.728515625,27264.2890625,2290000
2026-04-24 18:28:00+00:00,27246.279296875,27253.767578125,27245.79296875,27253.767578125,1425000
2026-04-24 18:29:00+00:00,27246.30859375,27249.076171875,27245.072265625,27246.77734375,2870000
2026-04-24 18:30:00+00:00,27250.361328125,27252.828125,27245.828125,27247.73046875,978000
2026-04-24 18:31:00+00:00,27256.017578125,27257.728515625,27250.0625,27250.0625,2698000
2026-04-24 18:32:00+00:00,27261.7890625,27266.1484375,27255.140625,27255.140625,1856000
2026-04-24 18:33:00+00:00,27262.33203125,27262.333984375,27258.24609375,27262.251953125,740000
2026-04-24 18:34:00+00:00,27269.484375,27270.0390625,27263.630859375,27263.630859375,2500000
2026-04-24 18:35:00+00:00,27271.861328125,27272.28515625,27267.181640625,27267.181640625,842000
2026-04-24 18:36:00+00:00,27270.3515625,27271.59375,27266.86328125,27271.3984375,1988000
2026-04-24 18:37:00+00:00,27270.16015625,27271.51953125,27269.326171875,27270.267578125,1525000
2026-04-24 18:38:00+00:00,27271.1171875,27275.388671875,27270.25,27270.25,1747000
2026-04-24 18:39:00+00:00,27270.177734375,27272.912109375,27268.513671875,27271.849609375,1852000
2026-04-24 18:40:00+00:00,27278.923828125,27278.923828125,27270.791015625,27270.791015625,1795000
2026-04-24 18:41:00+00:00,27276.97265625,27280.193359375,27276.8359375,27279.09375,2447000
2026-04-24 18:42:00+00:00,27271.115234375,27275.416015625,27271.115234375,27274.751953125,745000
2026-04-24 18:43:00+00:00,27262.73046875,27270.859375,27261.560546875,27270.859375,2537000
2026-04-24 18:44:00+00:00,27267.259765625,27268.19140625,27263.021484375,27263.021484375,966000
2026-04-24 18:45:00+00:00,27258.078125,27266.6640625,27257.294921875,27266.6640625,1848000
2026-04-24 18:46:00+00:00,27262.884765625,27266.453125,27258.55859375,27258.55859375,2251000
2026-04-24 18:47:00+00:00,27269.181640625,27269.3359375,27259.072265625,27261.34765625,3012000
2026-04-24 18:48:00+00:00,27267.041015625,27270.2421875,27266.728515625,27268.931640625,2385000
2026-04-24 18:49:00+00:00,27261.982421875,27270.583984375,27261.982421875,27268.638671875,1116000
2026-04-24 18:50:00+00:00,27261.080078125,27262.55078125,27255.865234375,27259.330078125,3808000
2026-04-24 18:51:00+00:00,27262.564453125,27265.220703125,27260.369140625,27260.369140625,787000
2026-04-24 18:52:00+00:00,27267.357421875,27269.87890625,27263.794921875,27263.794921875,2036000
2026-04-24 18:53:00+00:00,27269.494140625,27271.404296875,27265.20703125,27267.1328125,1830000
2026-04-24 18:54:00+00:00,27264.798828125,27269.734375,27264.599609375,27269.734375,1575000
2026-04-24 18:55:00+00:00,27267.912109375,27270.3984375,27265.1796875,27265.1796875,1717000
2026-04-24 18:56:00+00:00,27266.33984375,27268.5390625,27263.4375,27268.5390625,2284000
2026-04-24 18:57:00+00:00,27263.12890625,27266.064453125,27262.875,27266.064453125,2252000
2026-04-24 18:58:00+00:00,27268.73828125,27268.912109375,27262.919921875,27263.8046875,823000
2026-04-24 18:59:00+00:00,27269.873046875,27270.443359375,27267.2109375,27269.146484375,3009000
2026-04-24 19:00:00+00:00,27278.15234375,27281.29296875,27271.1875,27271.1875,1320000
2026-04-24 19:01:00+00:00,27280.029296875,27281.94140625,27278.55078125,27279.916015625,2245000
2026-04-24 19:02:00+00:00,27282.16015625,27286.384765625,27279.62890625,27279.62890625,2066000
2026-04-24 19:03:00+00:00,27275.142578125,27282.673828125,27274.3046875,27282.673828125,3287000
2026-04-24 19:04:00+00:00,27274.1953125,27277.38671875,27273.810546875,27274.642578125,3294000
2026-04-24 19:05:00+00:00,27271.859375,27277.302734375,27271.859375,27274.46875,884000
2026-04-24 19:06:00+00:00,27275.697265625,27277.5,27271.216796875,27272.85546875,3472000
2026-04-24 19:07:00+00:00,27274.765625,27278.384765625,27274.2421875,27276.10546875,835000
2026-04-24 19:08:00+00:00,27286.859375,27288.1484375,27280.30859375,27280.30859375,2745000
2026-04-24 19:09:00+00:00,27293.607421875,27293.607421875,27286.228515625,27286.7890625,4549000
2026-04-24 19:10:00+00:00,27294.841796875,27296.759765625,27292.4375,27293.9140625,1023000
2026-04-24 19:11:00+00:00,27298.224609375,27298.4765625,27293.904296875,27295.357421875,3203000
2026-04-24 19:12:00+00:00,27300.7265625,27300.7265625,27295.51171875,27297.701171875,1230000
2026-04-24 19:13:00+00:00,27302.875,27305.04296875,27298.384765625,27304.115234375,2408000
2026-04-24 19:14:00+00:00,27303.42578125,27303.95703125,27299.63671875,27302.37109375,2150000
2026-04-24 19:15:00+00:00,27312.47265625,27312.47265625,27303.2734375,27303.2734375,2123000
2026-04-24 19:16:00+00:00,27310.1328125,27313.080078125,27307.197265625,27313.080078125,3312000
2026-04-24 19:17:00+00:00,27311.88671875,27314.20703125,27309.73046875,27310.8359375,1194000
2026-04-24 19:18:00+00:00,27309.087890625,27313.708984375,27305.494140625,27312.78125,2467000
2026-04-24 19:19:00+00:00,27312.046875,27312.046875,27309.90234375,27309.90234375,2027000
2026-04-24 19:20:00+00:00,27308.203125,27312.130859375,27306.296875,27312.130859375,2652000
2026-04-24 19:21:00+00:00,27302.251953125,27308.650390625,27300.806640625,27307.412109375,3397000
2026-04-24 19:22:00+00:00,27299.95703125,27303.39453125,27299.880859375,27301.255859375,898000
2026-04-24 19:23:00+00:00,27299.822265625,27301.58984375,27297.291015625,27300.37109375,3284000
2026-04-24 19:24:00+00:00,27292.513671875,27299.337890625,27291.19921875,27299.337890625,1238000
2026-04-24 19:25:00+00:00,27287.4296875,27295.328125,27287.4296875,27292.736328125,2209000
2026-04-24 19:26:00+00:00,27282.884765625,27286.0625,27281.01171875,27285.552734375,2048000
2026-04-24 19:27:00+00:00,27283.533203125,27284.447265625,27278.978515625,27281.44921875,2027000
2026-04-24 19:28:00+00:00,27284.224609375,27285.3671875,27280.65234375,27283.572265625,3443000
2026-04-24 19:29:00+00:00,27284.52734375,27285.849609375,27283.060546875,27283.060546875,1142000
2026-04-24 19:30:00+00:00,27276.169921875,27282.9609375,27272.4921875,27282.9609375,4166000
2026-04-24 19:31:00+00:00,27276.228515625,27278.822265625,27269.3203125,27278.822265625,1752000
2026-04-24 19:32:00+00:00,27276.62109375,27283.001953125,27275.9921875,27275.9921875,3289000
2026-04-24 19:33:00+00:00,27284.40234375,27286.078125,27275.6875,27275.826171875,3147000
2026-04-24 19:34:00+00:00,27283.125,27285.8125,27282.044921875,27285.376953125,2592000
2026-04-24 19:35:00+00:00,27271.283203125,27283.037109375,27271.283203125,27283.037109375,2717000
2026-04-24 19:36:00+00:00,27272.962890625,27276.7734375,27268.107421875,27271.337890625,3124000
2026-04-24 19:37:00+00:00,27271.607421875,27276.599609375,27268.375,27273.46875,3936000
2026-04-24 19:38:00+00:00,27267.53125,27273.951171875,27266.259765625,27273.482421875,1290000
2026-04-24 19:39:00+00:00,27274.8203125,27274.8203125,27267.021484375,27267.021484375,4241000
2026-04-24 19:40:00+00:00,27278.951171875,27279.59765625,27269.41796875,27272.724609375,1395000
2026-04-24 19:41:00+00:00,27278.595703125,27284.578125,27275.83984375,27279.455078125,2985000
2026-04-24 19:42:00+00:00,27279.208984375,27281.205078125,27277.765625,27278.58203125,2845000
2026-04-24 19:43:00+00:00,27278.3046875,27281.310546875,27277.765625,27280.34375,2674000
2026-04-24 19:44:00+00:00,27279.34375,27281.833984375,27277.8046875,27277.8046875,4008000
2026-04-24 19:45:00+00:00,27275.810546875,27280.15234375,27274.60546875,27274.806640625,2038000
2026-04-24 19:46:00+00:00,27273.6640625,27276.8828125,27272.26953125,27275.615234375,3001000
2026-04-24 19:47:00+00:00,27276.12890625,27276.12890625,27271.365234375,27272.84765625,3637000
2026-04-24 19:48:00+00:00,27279.900390625,27280.0625,27272.9140625,27277.2890625,4571000
2026-04-24 19:49:00+00:00,27281.505859375,27281.505859375,27276.453125,27278.30859375,5113000
2026-04-24 19:50:00+00:00,27279.943359375,27290.021484375,27279.943359375,27285.146484375,3512000
2026-04-24 19:51:00+00:00,27274.38671875,27279.185546875,27273.642578125,27277.17578125,9004000
2026-04-24 19:52:00+00:00,27275.43359375,27283.0078125,27274.271484375,27274.271484375,2833000
2026-04-24 19:53:00+00:00,27290.478515625,27292.138671875,27275.552734375,27275.771484375,5335000
2026-04-24 19:54:00+00:00,27304.99609375,27304.99609375,27291.109375,27292.6171875,7294000
2026-04-24 19:55:00+00:00,27297.943359375,27309.8359375,27294.8046875,27306.669921875,8453000
2026-04-24 19:56:00+00:00,27298.6953125,27302.13671875,27296.576171875,27298.302734375,10907000
